	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gm12243	1.70448690758314	0.866020821570141	1.51977357219914	0.569835426416181	0.568789325134927	0.999680625307699
Pax6os1	9.27252725673351	0.126119427776824	0.644785173133114	0.195599143764411	0.844923930511964	0.999680625307699
Gm12348	2.22069238440452	0.129072216601266	1.10566803802771	0.116736861482859	0.907068578725021	0.999680625307699
Gm15929	1.51340908176668	-0.102796306305001	1.4420497805502	-0.0712848527779534	0.943171050291181	0.999680625307699
Gm15201	1.19890436174293	-1.57292441363429	1.79084959971326	-0.878311843655737	0.379774510216211	0.999680625307699
Wipf3	334.006415419614	-0.12187566561118	0.1313443617087	-0.927909382828938	0.353454576895855	0.999680625307699
Gm12473	68.409574834291	0.215653770447566	0.210773952580053	1.02315190187297	0.306236030253756	0.999680625307699
X9530046B11Rik	7.85049121412715	0.0485729360711499	0.644719464160748	0.0753396458014167	0.939944478311675	0.999680625307699
Gm12735	2.33796866794014	-0.451730353394627	1.1212953607631	-0.402864730562338	0.68704773865925	0.999680625307699
Gm16045	5.57850640728807	-0.483865607968532	0.74261083968132	-0.651573586208593	0.514676291979996	0.999680625307699
Hnf1aos1	1.31353526371205	-0.428486052297695	1.62361421269584	-0.263908783839875	0.791850207009486	0.999680625307699
Unc45bos	16.4013339731612	0.105970349494457	0.488268634482836	0.217032883151912	0.828182718592199	0.999680625307699
Gm16183	3.68883604272645	-1.33838790860554	1.23968496032921	-1.07961938027393	0.280311707642232	0.999680625307699
Gm13708	2.44505597137254	-0.791344252518936	1.72974312247326	-0.457492353770679	0.647317196912824	0.999680625307699
Gm13274	3.33394725395825	0.799965698321699	1.13573946405778	0.704356697673933	0.481210665632781	0.999680625307699
Gm15728	19.7008926141548	-0.521700876224578	0.435099112377062	-1.1990391646041	0.230512717266855	0.999680625307699
Ncr3.ps	4.87664985491087	0.364121611061271	0.831239789511122	0.438046416516492	0.661352636161828	0.999680625307699
Gm15829	1.55206098331599	-0.161753738282347	1.66926207897446	-0.0969013436055068	0.92280474178755	0.999680625307699
Gm15328	6.60488964851485	-0.978739123420354	0.707769646638491	-1.38284981288589	0.166710921519315	0.999680625307699
Gm12688	21.3960972455438	0.327716230170553	0.464874114016122	0.704956934124294	0.48083703724525	0.999680625307699
Gm14291	14.244179916151	-0.593424055394334	0.616450547132321	-0.962646652119778	0.335724877197632	0.999680625307699
Gm11832	3.54168300010654	0.15778677496956	0.991958121744888	0.159065964087282	0.87361690348123	0.999680625307699
Gm11636	37.4413293045993	0.115138316611519	0.300872188301553	0.382681820016279	0.701955695757142	0.999680625307699
Gm5602	12.5138365987141	0.051293885498288	0.510430533540604	0.100491412891168	0.919954199849335	0.999680625307699
Gm13391	2.74610042507611	0.00431594323079689	1.20026683924829	0.00359581977079356	0.997130957104205	0.999680625307699
Gm15326	13.1531155090084	-0.130221662219616	0.533146154248996	-0.244251339303103	0.807036167829406	0.999680625307699
Gm14169	8.33354284771666	-0.590100164204983	0.631455981333133	-0.934507205013976	0.35004232113626	0.999680625307699
Gm2415	79.9227936793894	0.0209899012203209	0.186327912016742	0.112650332379804	0.910307779515603	0.999680625307699
A530076I17Rik	2.4417071168628	0.274922789609569	1.09614212092606	0.250809438266366	0.801961444093278	0.999680625307699
Gm11934	2.26147393271147	0.29427012151056	1.42071575920431	0.207128075833669	0.835909836172087	0.999680625307699
Gm13558	11.5231788247248	-0.290883822161538	0.66025199865831	-0.440564849107068	0.659528055046726	0.999680625307699
Gm16211	0.791648809306881	1.77997818463977	2.36724699557695	0.751919080672841	0.452099722799318	0.999680625307699
Gm16159	3.64673248866492	0.0442033471832057	0.86615642988552	0.0510339075691536	0.959298501408466	0.999680625307699
Gm16248	9.53945335823541	1.22223825015353	0.635601179522473	1.92296410002228	0.0544845585872336	0.999680625307699
Gm11211	1.01265787556937	-1.93153814366392	2.03469772221182	-0.949299801429096	0.342468154522246	0.999680625307699
Gm11379	18.2229693896755	0.10225953231668	0.455182282909183	0.224656222696354	0.822246723258132	0.999680625307699
Zfp989	3.13281218957345	0.385078540703465	1.26176122912758	0.305191292785023	0.760220463623181	0.999680625307699
Gm15271	0.976749911378095	2.56924489130134	2.17067623389651	1.18361497268958	0.236565510708645	0.999680625307699
Bach2os	2.55774199926601	-0.829363191823177	1.53322846932817	-0.540926031843505	0.588558567271418	0.999680625307699
Gm11454	0.768399813128096	-0.430005606341197	2.19035794578156	-0.196317504711661	0.844361661193735	0.999680625307699
Gm16196	14.1001290431526	-0.180552724490666	0.486775814479808	-0.370915561373183	0.710700424326619	0.999680625307699
X9430041J12Rik	17.4802234984086	-0.073950039433091	0.444673908580738	-0.166301728089055	0.867919506165797	0.999680625307699
Ccpg1os	98.3798150154877	-0.138196357882844	0.194571709490378	-0.710259257344288	0.477543380165596	0.999680625307699
Gm16342	0.848430047740629	-3.43500256438434	2.1008532819812	-1.63505114509709	0.102038326445198	0.999680625307699
Gm13029	10.7471584156755	0.118126193629914	0.580127553725595	0.203621070696097	0.838649626061987	0.999680625307699
Gm15690	1.65814774103841	-0.411475710399081	1.42456937032268	-0.288842171515928	0.772702158659943	0.999680625307699
Gm14342	5.92786433426849	0.595660960303009	0.771844985239789	0.771736516650367	0.440270498106199	0.999680625307699
Gm13827	0.870749957845586	-0.370096940018946	1.75658376958125	-0.21069131255105	0.833128154025727	0.999680625307699
Pcsk2os1	6.03620372261613	-0.487391625038734	0.840148296633006	-0.580125707559027	0.56182984875228	0.999680625307699
X2700068H02Rik	1.62094140961943	-0.458858125185598	1.49158841594428	-0.307630523461197	0.758363491457581	0.999680625307699
Gm14317	5.3522370547593	0.135908304845618	0.771294977557595	0.176207947413309	0.860130577347571	0.999680625307699
C230034O21Rik	8.26451400338397	-0.388250773504159	0.618207497880005	-0.628026633186385	0.529986493011821	0.999680625307699
Gm12764	0.829090528212048	2.11271895829476	2.10951692571588	1.00151789850077	0.316576491367133	0.999680625307699
Gm15169	3.59441176926875	0.116929324241234	0.888095213370901	0.13166304972798	0.895250813064948	0.999680625307699
Zfp652os	8.43114321546934	0.287044717052924	0.620479482871746	0.462617580398313	0.643638504956984	0.999680625307699
Gm11508	0.941454761116908	-1.6416605852496	2.1647195783225	-0.758371015668354	0.448228904369772	0.999680625307699
Bcas3os1	9.56419711869344	0.112022754645373	0.643862379698018	0.173985556817147	0.861876813101028	0.999680625307699
Gm13783	2.52100349192815	-0.906709577022778	1.22352903661883	-0.741060939206173	0.458656491916906	0.999680625307699
Gm12462	1.666746140829	0.148406813751842	1.6121264245055	0.0920565605128418	0.926653101531254	0.999680625307699
Mkln1os	23.2321925574411	0.371323663296064	0.373910569877185	0.99308148314189	0.320670246984476	0.999680625307699
A330040F15Rik	12.1615609194893	-0.433574459380259	0.594444330179798	-0.729377735420773	0.465770633204095	0.999680625307699
Srrm4os	2.73708498548444	1.3645319323409	1.29640681685259	1.05254918024398	0.292547659137196	0.999680625307699
X2700069I18Rik	28.8016149859429	-0.120587405725412	0.369713493717224	-0.326164469987247	0.744299921566217	0.999680625307699
Gm12660	1.52586577586105	0.1371447200662	1.58162479017113	0.0867112863420415	0.930901005007277	0.999680625307699
Ubap1l	256.600040246937	0.0190480445205759	0.129858316926165	0.146683285071424	0.883382012466005	0.999680625307699
Rapgef4os3	11.3639117707129	0.35658782291851	0.525507252470139	0.678559280090567	0.497417151005597	0.999680625307699
Gm7546	2.16997666642686	-0.963348457052128	1.25348910962858	-0.768533567345932	0.44217025613528	0.999680625307699
Gm11816	3.22505283089996	-0.400841111120149	1.05747764908822	-0.379053979500904	0.704647779641471	0.999680625307699
X5830418P13Rik	4.59346325690566	0.0294486193415146	0.857405399861507	0.0343462023288765	0.972601082454008	0.999680625307699
Gm15591	1.31225889027896	-0.958237455092279	1.61777497250516	-0.592318135326588	0.553637574091639	0.999680625307699
Gm14258	0.971662159109619	0.524250447480231	2.30905890659416	0.227040742002332	0.820392061740359	0.999680625307699
Gm7846	18.7424572938817	-0.0461857551944651	0.406503002551444	-0.113617254742467	0.909541208619973	0.999680625307699
Gm12121	6.69106487846938	-1.01411973793062	1.05534997704957	-0.96093216466994	0.336586276925746	0.999680625307699
Gm16170	12.8944946356847	0.292549356200519	0.568346922212751	0.514737292957501	0.606736609688079	0.999680625307699
Gm15787	34.4128456324211	0.280011185632383	0.346584464590189	0.807916148127054	0.419138854656965	0.999680625307699
Gm16127	1.27609223712335	0.458375024459283	1.71447615019667	0.26735573102414	0.789195280685713	0.999680625307699
Gm11534	1.28421113995328	-0.802689886446906	1.59043772149697	-0.504697465105008	0.613771341749492	0.999680625307699
Gm12052	5.61644480669244	-0.332934938236715	0.744016112716076	-0.447483505459735	0.654525994718649	0.999680625307699
Gm15850	5.32444959086578	-0.240220983425416	0.715278276029785	-0.335842694340982	0.736989492730036	0.999680625307699
Igf2os	41.1792755711209	0.0564166864622762	0.275058148704785	0.205108217036781	0.837487576649443	0.999680625307699
Gm11670	3.06050003115916	-1.15415957503073	1.21825756575288	-0.947385518034903	0.343442367903341	0.999680625307699
Tmcc3os	0.801560541714659	-0.256302916596734	1.95047894310385	-0.131405118472529	0.895454839819431	0.999680625307699
X1700121C08Rik	3.58196233697367	-0.0393652290910896	0.991213202607095	-0.0397141896289829	0.968320988914104	0.999680625307699
Gm15634	0.894229953454415	0.876704744950866	2.08694556764941	0.420089895271357	0.674419784162161	0.999680625307699
X2810433D01Rik	163.13844809803	0.119495251541199	0.188628893931934	0.633493888716319	0.526411170435302	0.999680625307699
Frmpd1os	15.4310054047533	-0.709029331970944	0.496645550034442	-1.42763653459046	0.153396502120542	0.999680625307699
Gm15972	7.53185054721338	0.512089807257282	0.743024010266999	0.6891968498747	0.490699398918316	0.999680625307699
Gm15265	28.3999344646209	0.320791604773192	0.350236860501143	0.915927593441138	0.359704873044537	0.999680625307699
Snhg12	224.237404024861	0.0855266417882768	0.123821808920931	0.690723569083794	0.489739274906186	0.999680625307699
Gm15513	10.5809369916389	0.164066861963119	0.621425781504558	0.264016825252874	0.791766953933819	0.999680625307699
D030055H07Rik	4.51693849670727	1.13440826406146	0.915018407642523	1.23976551136734	0.215062138139149	0.999680625307699
Gm11716	2.97126901979279	1.12653693456906	1.05221665336433	1.07063210885999	0.284334880170963	0.999680625307699
G630016G05Rik	3.68219867748482	0.110838793205226	1.00116995994028	0.110709267796886	0.911846896522896	0.999680625307699
Gm12278	1.05142885310616	-0.319302097747635	1.77314452111993	-0.180076747238833	0.857092317199458	0.999680625307699
Gm12122	0.970869169716539	-0.169411888764615	1.85919471950033	-0.0911211111927777	0.927396358117944	0.999680625307699
Nbdy	130.526109494578	0.111615082401136	0.169990539787529	0.656595846690313	0.51144082016148	0.999680625307699
Gm12840	9.88450295398289	-0.927730266804733	1.17417028991247	-0.790115603141258	0.429460258301853	0.999680625307699
Gm15564	25.2079814882013	0.967652505584277	0.485021137309965	1.9950728558988	0.0460349343544111	0.999680625307699
Slfn5os	1.47116852271001	-1.1435956094989	1.60009700757122	-0.714703923629457	0.474792012768582	0.999680625307699
X2700033N17Rik	7.46898177737272	0.386046120293889	0.738790141533291	0.522538267081753	0.601295609870584	0.999680625307699
X1700007J10Rik	12.4667614222098	0.10939194930707	0.557029335285567	0.196384539157151	0.844309196608011	0.999680625307699
Gm16310	6.26250010811973	0.276675369804229	0.720079719234547	0.384228804691706	0.700808870774363	0.999680625307699
Gm12979	1.13291565648516	0.258209886301057	1.60928228406732	0.160450337928566	0.872526339285173	0.999680625307699
X1810059C17Rik	8.87685362234553	0.0292101833422697	0.563843285685164	0.0518055000101216	0.95868367306406	0.999680625307699
Gm15932	6.98984428102966	0.140553359137102	0.688601446203671	0.20411423750558	0.838264228627112	0.999680625307699
Gm12932	2.83874926917728	-0.0526154727644698	1.21743883101329	-0.043218165401113	0.965527624720979	0.999680625307699
Gm11626	1.58991801374432	-0.39979017959497	1.3393169964406	-0.298503028526824	0.765319264992078	0.999680625307699
B230369F24Rik	47.3189813417673	-0.100553511715627	0.271278368805728	-0.370665424443173	0.710886745949971	0.999680625307699
X4930401G09Rik	1.18782087238067	1.78227068217213	1.71104850880876	1.04162487094709	0.297585633170707	0.999680625307699
Gm13270	5.51146201775067	0.283844517509673	0.789988585383884	0.35930204911979	0.719369141571643	0.999680625307699
X9630013K17Rik	6.97693013187886	-0.45938471063148	0.659319886926675	-0.696755428950939	0.485955863793016	0.999680625307699
Gm16214	1.53585330244181	-0.137868724757366	1.45567491469803	-0.0947112046551725	0.924544217960203	0.999680625307699
Gm6569	2.59427812832426	0.608247450400277	1.25236365089361	0.485679578743976	0.627194364660857	0.999680625307699
A330102I10Rik	2.47135147540456	0.346560844136456	1.0668206038758	0.324853909717703	0.745291641238051	0.999680625307699
X1700061J23Rik	0.833963178503891	-0.547426922690712	2.25907349285993	-0.242323644813203	0.808529393745265	0.999680625307699
Gm13830	26.6394579903226	-0.215762818557921	0.381790532962414	-0.565134019651456	0.571982610695702	0.999680625307699
E330017L17Rik	4.77974534051761	0.177110722385396	0.739257677481958	0.239579145107653	0.810656533770001	0.999680625307699
Ftx	192.257208030963	-0.101026213511197	0.158769934898636	-0.636305693365028	0.52457719481725	0.999680625307699
Chrna1os	14.4952890791839	0.534993390783338	0.534682455237489	1.00058153310026	0.317029161721547	0.999680625307699
Gm12108	1.13124175389419	-0.14521215833992	1.79968389875026	-0.0806875909934839	0.935690405590211	0.999680625307699
Gm15563	1.04276787705528	0.371317550171588	1.96960873860684	0.188523508701648	0.850466288627313	0.999680625307699
Gm15998	15.2415962815821	0.417730746596367	0.485388922823227	0.860610382632278	0.389452665636824	0.999680625307699
X1810019D21Rik	10.5998349430541	-0.44962521232554	0.578879243802161	-0.776716762847356	0.43732589477572	0.999680625307699
X1700042O10Rik	128.84945967457	0.199849361982992	0.213496351420858	0.936078582387745	0.349232729427088	0.999680625307699
Mccc1os	8.95457956218852	-0.39042327584614	0.617168185096209	-0.632604345580902	0.526992048599782	0.999680625307699
A630014C17Rik	8.25102350693924	-0.150122494554423	0.775944897159237	-0.193470560994766	0.846590459400085	0.999680625307699
Gm16144	8.16689968139062	-0.0948704936409488	0.618453840896683	-0.153399473602425	0.878083259978243	0.999680625307699
Gm15559	17.8745644613187	-0.388284843212455	0.406851802337321	-0.954364318854678	0.339899261004413	0.999680625307699
Gm6787	1.38659081510895	-0.963181246562014	1.60050680228483	-0.601797658833444	0.547308833715472	0.999680625307699
X9330198N18Rik	6.92437438789544	-0.334975701724428	0.64330687794489	-0.520709032047881	0.602569481506276	0.999680625307699
Gm16158	1.01884949619431	0.287417700461696	2.42722495468609	0.118414117285172	0.905739540501033	0.999680625307699
Gm14236	0.720561772728039	-1.96895778203556	2.34888700694325	-0.838251382980692	0.401889534336205	0.999680625307699
Gm12415	1.44166645016577	-2.55397513401677	1.6270017144927	-1.56974335753119	0.116474829908291	0.999680625307699
Gm14002	30.3212894482294	0.176475540313412	0.319250109690374	0.55278145553205	0.580413068375342	0.999680625307699
Gm12996	6.27186582467466	-0.731080975494576	0.723082752161835	-1.01106128352367	0.311987099284308	0.999680625307699
Gm8865	18.859417978123	0.136919734991168	0.376934984785034	0.363244964033393	0.716421901727195	0.999680625307699
Gm14091	1.95438084740482	-0.168456394900894	1.10499048139113	-0.15245053938276	0.878831598214063	0.999680625307699
F730016J06Rik	8.14974794589325	-0.345377156199637	0.812082836822285	-0.425297938263432	0.670619496344444	0.999680625307699
Gt.ROSA.26Sor	172.684727856652	-0.0961185329420622	0.181749556962461	-0.528851539164492	0.596908441603661	0.999680625307699
X4930551O13Rik	1.54787925148218	-0.511468391982582	1.89242885410805	-0.270270869561249	0.786951874413855	0.999680625307699
Gm13690	6.54513269356769	-0.105131954687892	0.666583625507399	-0.15771757760756	0.874679348925987	0.999680625307699
Gm11722	7.09379531981194	0.286725436466765	0.668609608520978	0.428838342752845	0.668040873164808	0.999680625307699
Gm15961	1.18353980785165	2.09025600993547	2.03728876270941	1.02599889038588	0.304892107095617	0.999680625307699
Prkag2os1	45.9257228248739	0.479540367425226	0.383383085069099	1.25081253216687	0.211002881534175	0.999680625307699
X9330162012Rik	34.4879741973829	0.0063911285983987	0.361809449265297	0.017664349594453	0.985906621110172	0.999680625307699
X9030204H09Rik	0.961804172372392	1.65254490038205	2.08217474959135	0.793662924164447	0.427391689793619	0.999680625307699
X4933431K23Rik	20.8298788817192	-0.202198152088967	0.391614189294918	-0.516319780069806	0.605631083438148	0.999680625307699
Gm11457	8.8532893342826	-0.236670697873564	0.635346024832562	-0.372506773668625	0.709515569644337	0.999680625307699
Platr14	13.238765087641	-0.0269121434389228	0.531483652529565	-0.0506358818579575	0.9596156699	0.999680625307699
Etaa1os	10.9056514586695	0.723898053488475	0.58928265987856	1.22843942775723	0.219282054634069	0.999680625307699
Gm16172	7.22407130727193	0.236207005151035	0.649367840552667	0.363749157873298	0.716045331566895	0.999680625307699
Gm15506	37.9271281643224	0.181025209648755	0.290234228555457	0.623721090891819	0.5328107695254	0.999680625307699
Gm15287	1.24377180900787	-0.438724719984283	1.73777709315629	-0.252463173621097	0.800683075528787	0.999680625307699
Gm11707	2.90920409815579	-0.505291453786282	1.26653985898159	-0.398954245461	0.68992691809945	0.999680625307699
Ift88os	2.33348587108757	-0.362795779782088	1.35668029630101	-0.267414350139271	0.789150151818751	0.999680625307699
Gm11638	1.28303940850744	0.338789671424718	1.56420519268453	0.21658902106269	0.828528642575466	0.999680625307699
Gm13778	7.71507267626965	-0.0153054984589312	0.736806432603706	-0.0207727535776867	0.98342693254348	0.999680625307699
Gm12681	2.3350766760215	-1.35762314173647	1.42620723773043	-0.95191154961245	0.341141841612701	0.999680625307699
Gm16217	1.54663900398711	-2.80152596245817	1.7489966989501	-1.60179030877524	0.109201986819216	0.999680625307699
B130055M24Rik	35.3461931043924	0.159114107941827	0.335165821413511	0.474732498889018	0.634977650757323	0.999680625307699
Xist	31.1652430614786	-1.08846466911019	0.482233182176657	-2.25713349752746	0.0239997343240789	0.999680625307699
Gm15911	12.4188240606049	0.369975423284645	0.47274876637436	0.782604735538684	0.433859259777188	0.999680625307699
Adap2os	16.1893674459183	0.693445480181903	0.467260514280037	1.48406608088932	0.137791390634802	0.999680625307699
Nkx2.2os	0.85344533694739	-1.1961761611473	2.02334073065396	-0.591188692554363	0.554393998215688	0.999680625307699
X9130208D14Rik	3.05990854221385	-1.2331164060606	1.38745238629572	-0.888763043864031	0.374130441178203	0.999680625307699
Gm11747	8.05723697601671	0.296388793483706	0.709044254123127	0.418011699213681	0.675938563509259	0.999680625307699
Erich2os	1.45046766022655	-1.20588391951609	1.74384841870357	-0.69150730452397	0.489246791939237	0.999680625307699
Gm4473	1.90791445317359	-0.841381371710607	1.59193301436954	-0.528528125314257	0.597132831455263	0.999680625307699
Gm12762	2.11181781459972	1.62103360192088	1.27644143918049	1.26996315864019	0.204097753631885	0.999680625307699
Acss2os	0.892558017522583	-0.417807723559503	2.02007222909983	-0.206828111163967	0.836144101271653	0.999680625307699
Mypopos	90.8278320329709	-0.270878016494389	0.218287449969843	-1.24092345451748	0.214634027346658	0.999680625307699
Gm16758	39.7931741967523	-0.152705045721287	0.335452931414093	-0.455220483772682	0.648950625390906	0.999680625307699
Gm12264	19.7356804632291	-0.0594405319620149	0.369382562118311	-0.160918619496111	0.872157497183889	0.999680625307699
Gnasas1	5.9399768779302	-0.0341947851414287	0.700931484759663	-0.048784775523607	0.961090815099757	0.999680625307699
Gm16759	12.7686872985576	-0.148786523472358	0.505067194371424	-0.294587581871217	0.768308949652038	0.999680625307699
Has2os	1.09827789156166	-0.0257985868798794	1.91902220725458	-0.0134436103878067	0.989273873921068	0.999680625307699
Chn1os3	27.966753000533	0.0125198360332049	0.386810469572421	0.0323668489300311	0.974179499350553	0.999680625307699
Gm11755	0.831316781008418	1.09970638005302	2.09387792300532	0.525200809450546	0.59944360228788	0.999680625307699
Gm13648	9.71531864622814	0.164599798815335	1.78935740676577	0.0919882177774908	0.92670740075106	0.999680625307699
Dlx4os	6.2099491538637	-0.232081897254063	0.770452388377171	-0.301228084635969	0.763240575365082	0.999680625307699
X9530034E10Rik	10.063887180736	-0.315555687302029	0.58393674323145	-0.540393614479154	0.588925610568954	0.999680625307699
Gm13446	7.59635465308001	-0.449287030906188	0.621210523236197	-0.723244397995106	0.469529746361394	0.999680625307699
Gm13372	14.0526000931736	-0.189747860811437	0.475774004246583	-0.398819311517271	0.6900263465871	0.999680625307699
Platr15	2.8258551502851	-1.05334934842213	1.24310551105447	-0.847353132179921	0.396798319671848	0.999680625307699
Cd101	30.3176676944165	0.126094884738597	0.462698161021865	0.272520825369433	0.785221580694336	0.999680625307699
Gm13133	1.25153848972013	0.228504911877273	1.72636439010405	0.13236192381349	0.894698030037083	0.999680625307699
Gm2830	24.6189524326561	0.381759104106261	0.366576622252162	1.04141693968596	0.297682083996304	0.999680625307699
Gm15384	1.39868094416905	1.19164963447775	1.45258266938351	0.820366137910416	0.412007413272884	0.999680625307699
Gm16272	2.70191329508178	-0.944061470185007	1.11474269178264	-0.84688733744943	0.3970579210629	0.999680625307699
Gm15500	423.984622833385	-0.018842288071649	0.111906759285388	-0.168374888094086	0.866288362450915	0.999680625307699
Gm12002	24.6557573474672	-0.11005827124462	0.403228978376896	-0.272942365619736	0.784897519410741	0.999680625307699
Gm11192	1.69716438919246	-1.19285721740501	1.56692752181775	-0.761271469672835	0.446494937768993	0.999680625307699
Gm11837	11.8705980159394	0.448779270480135	0.475998434157113	0.942816694922166	0.345774670808845	0.999680625307699
Gm11729	2.84053319515466	0.442051849854982	0.995479056151071	0.444059417547301	0.656999626162924	0.999680625307699
Gm12915	1.85310094075659	0.949811582941637	1.29447707145272	0.733741526897588	0.463106284028996	0.999680625307699
Dnah2os	3.3636484183378	0.554949693467701	1.09072315722386	0.508790603547993	0.610899006451322	0.999680625307699
Gm16548	3.09831888818597	0.0476116252088488	1.03589132453617	0.0459619885610756	0.963340546606897	0.999680625307699
Susd5	504.758200792013	-0.0170593561007808	0.165271892267062	-0.103219947849418	0.917788408377878	0.999680625307699
Btbd18	2.59894750196362	-0.430387335785542	1.10631287127309	-0.389028589435352	0.69725499765581	0.999680625307699
C030005K06Rik	4.36525150542985	-0.314145861260578	0.891330411362573	-0.352446025913493	0.724503789806875	0.999680625307699
Gm15609	20.7438158770707	-0.383270388447995	0.399894742816819	-0.958428174744876	0.337846893621551	0.999680625307699
Gm13620	0.891664898744625	-0.745068766788799	2.1123060680993	-0.352727655353103	0.724292624331995	0.999680625307699
Gm15510	26.777399318386	0.27688537714605	0.349667078344404	0.791854293109437	0.428445640548448	0.999680625307699
Gm13205	16.1286391807223	0.387640574325427	0.47162824554602	0.821919759866466	0.411122566074287	0.999680625307699
X4930511M06Rik	12.5810676700876	-0.184956937933063	0.549054540263783	-0.336864417593568	0.736219109805724	0.999680625307699
Gm15408	38.4838078402911	0.238086264970499	0.303825770500733	0.783627618480523	0.43325864516162	0.999680625307699
Rspo4os	2.73402286914518	1.75983903471109	1.22884925827484	1.43210326479076	0.152114270269999	0.999680625307699
Gm16157	0.746069791565824	1.24922840218329	2.621470584031	0.476537257291048	0.633691670842641	0.999680625307699
X2810403D21Rik	37.7403840265094	-0.0470994690941935	0.326116569268223	-0.14442525628146	0.885164674251442	0.999680625307699
Gm12784	2.87984821805468	1.4867325863685	1.16430967241636	1.27692195778379	0.201629801155947	0.999680625307699
Gm14040	0.843700782165087	0.17406260462235	2.15924311239228	0.0806127867785589	0.935749896924117	0.999680625307699
X4930405A21Rik	25.9657795038317	-0.176693218640311	0.353873050028648	-0.499312447291497	0.617559287577028	0.999680625307699
Gm15687	1.92443156001437	0.066199422487561	1.22234012402192	0.0541579395019302	0.956809330889837	0.999680625307699
Gm13470	5.27089855067347	0.741418905451344	0.850600306704596	0.871641944644667	0.383403740741223	0.999680625307699
Gm15743	4.57719835674609	-1.21781920152223	0.820414061181614	-1.48439581809245	0.137703943548703	0.999680625307699
Gm14029	2.01418179544605	1.6442693236096	1.47065115960804	1.1180553001079	0.263543375804189	0.999680625307699
C330018A13Rik	4.76005243814047	-0.0828102372858806	0.749533701766445	-0.11048234000782	0.912026854756124	0.999680625307699
Stamos	8.37811614092217	0.532621845937434	0.587633062637834	0.906385089270745	0.364732062173337	0.999680625307699
Gm14260	1.75505950293385	0.600286847595555	1.2095637880995	0.496283745844228	0.619694232501373	0.999680625307699
BC046251	4.82605510498927	0.173904787413172	0.903167050262074	0.192549968870886	0.847311430611718	0.999680625307699
Gm13067	0.845012898279639	-1.12727527843347	2.31721198968914	-0.486479132444284	0.626627497067848	0.999680625307699
Gm13194	6.13185767231161	-1.24599251800748	0.768015861873182	-1.62235258392779	0.104727875556329	0.999680625307699
Gm13618	1.36267584534694	1.60784719653447	1.87503666608626	0.857501736160984	0.391167655720488	0.999680625307699
Gm14705	1.70864240327375	0.620258539285524	1.46701335697295	0.422803607300055	0.672438555551208	0.999680625307699
Tvp23bos	7.53972988507281	0.00205263401258187	0.725951783993681	0.00282750736046092	0.997743978537605	0.999680625307699
Gm15551	7.49168836271898	0.430260159902325	0.731367139259856	0.5882957229084	0.556333815951079	0.999680625307699
Gm11592	18.177087549506	0.429406789706822	0.452499566177929	0.94896619091558	0.342637807680951	0.999680625307699
Gm16178	1.34887589527242	0.351656609035581	1.53957151475486	0.228412000134709	0.819325961253922	0.999680625307699
Gm16023	31.3075900148838	-0.253032858331578	0.341338422266605	-0.741296150170708	0.458513895459953	0.999680625307699
Gm12867	4.56581042155718	-0.562038799779999	1.08203851235611	-0.519425873813099	0.603463792165529	0.999680625307699
X4930547E08Rik	3.01789511213099	-0.767120927817293	1.15870438649243	-0.662050594405258	0.507938797300713	0.999680625307699
Gm11560	61.8859316204554	-0.0894206852740312	0.279574834084538	-0.319845259201663	0.749085636429611	0.999680625307699
Gm15432	12.8017066022117	0.428887760678184	0.488112203242323	0.878666334972295	0.379582217080368	0.999680625307699
A730081D07Rik	9.29399929163599	0.213805488895918	0.589587454250607	0.36263575039546	0.716877000641717	0.999680625307699
Gm15247	18.4296500137266	-0.0785822101201398	0.425864921241481	-0.184523791936319	0.853602564342023	0.999680625307699
X4933427G23Rik	6.03288647565396	-0.793372017782436	0.741891471016065	-1.06939094028924	0.284893547923407	0.999680625307699
Gm15747	0.928062071307892	1.76948703549696	1.90032258158417	0.931150875459186	0.351775524860647	0.999680625307699
Gm15848	1.95060672065232	-1.50069820086792	1.36534091819791	-1.09913808402422	0.271707840472411	0.999680625307699
AI427809	48.6637395796544	0.0827052707750153	0.26248485662926	0.31508587518948	0.752696452684387	0.999680625307699
X0610009E02Rik	15.3314412597347	0.341516604077692	0.439305618575335	0.777400947397914	0.43692225368272	0.999680625307699
B230112J18Rik	1.32392930361745	3.19088053747729	1.72007700224282	1.85508005357706	0.0635847957022853	0.999680625307699
Gm11629	0.795791637288925	1.10172151041378	2.06273139580142	0.534108082446545	0.593266758133184	0.999680625307699
Gm16275	3.31564450556783	0.902067538421137	0.961329994642319	0.938353680264359	0.348062681563666	0.999680625307699
A630052C17Rik	104.949335828747	-0.029508489486691	0.186869847087617	-0.157909314673199	0.874528258109812	0.999680625307699
Man2c1os	9.05988431861962	-0.0530142972670525	0.606646939987096	-0.0873890458726787	0.93036227619499	0.999680625307699
Gm17029	14.0497075676403	-0.390863301482029	0.46716959748207	-0.836662538805363	0.402782281698942	0.999680625307699
Gm15816	7.28209777022152	-0.289037747338328	0.740349562230253	-0.390407129393879	0.696235516819969	0.999680625307699
Gm16201	39.4706928098127	-0.0086899062436011	0.322423578452572	-0.0269518323855443	0.978498152247319	0.999680625307699
Hnrnpa1l2.ps	9.37974637164213	1.40985977760786	0.680846806157579	2.07074449767127	0.0383826794701153	0.999680625307699
